Entity,Day,Average surface temperature
Afghanistan,4/15/1998,23.898953
Afghanistan,5/15/1998,28.099346
Afghanistan,6/15/1998,31.31165
Afghanistan,7/15/1998,35.188663000000005
Afghanistan,8/15/1998,33.913807000000006
Afghanistan,9/15/1998,29.67643
Afghanistan,10/15/1998,23.222074499999998
Afghanistan,11/15/1998,18.092713
Afghanistan,12/15/1998,15.559497
Afghanistan,1/15/1999,9.60656556
Afghanistan,2/15/1999,12.5312653
Afghanistan,3/15/1999,15.358787
Afghanistan,4/15/1999,22.562463
Afghanistan,5/15/1999,28.138932999999998
Afghanistan,6/15/1999,33.23983
Afghanistan,7/15/1999,34.478676
Afghanistan,8/15/1999,33.796842999999996
Afghanistan,9/15/1999,29.692198
Afghanistan,10/15/1999,23.703702
Afghanistan,11/15/1999,15.848695
Afghanistan,12/15/1999,11.8230164
Afghanistan,1/15/2000,9.41918176
Afghanistan,2/15/2000,8.4248372
Afghanistan,3/15/2000,15.212644999999998
Afghanistan,4/15/2000,25.915827999999998
Afghanistan,5/15/2000,32.36923
Afghanistan,6/15/2000,32.758541
Afghanistan,7/15/2000,34.09374
Afghanistan,8/15/2000,33.534372000000005
Afghanistan,9/15/2000,29.759752
Afghanistan,10/15/2000,23.341931000000002
Afghanistan,11/15/2000,14.662320600000001
Afghanistan,12/15/2000,11.5413501
Afghanistan,1/15/2001,7.869217
Afghanistan,2/15/2001,10.8817517
Afghanistan,3/15/2001,17.1
Afghanistan,4/15/2001,25.492727
Afghanistan,5/15/2001,32.011189
Afghanistan,6/15/2001,34.350224999999995
Afghanistan,7/15/2001,35.356918
Afghanistan,8/15/2001,33.606623
Afghanistan,9/15/2001,28.988552
Afghanistan,10/15/2001,24.135614000000004
Afghanistan,11/15/2001,17.775085400000002
Afghanistan,12/15/2001,13.398052
Afghanistan,1/15/2002,10.085560456
Afghanistan,2/15/2002,11.5366004
Afghanistan,3/15/2002,18.272875
Afghanistan,4/15/2002,24.008471
Afghanistan,5/15/2002,29.553776
Afghanistan,6/15/2002,33.528487999999996
Afghanistan,7/15/2002,34.202925
Afghanistan,8/15/2002,34.537714
Afghanistan,9/15/2002,28.745913
Afghanistan,10/15/2002,24.800037
Afghanistan,11/15/2002,17.1916814
Afghanistan,12/15/2002,10.14847806
Afghanistan,1/15/2003,11.0189531
Afghanistan,2/15/2003,12.200665
Afghanistan,3/15/2003,16.0885215
Afghanistan,4/15/2003,23.57687
Afghanistan,5/15/2003,26.166584
Afghanistan,6/15/2003,32.575861
Afghanistan,7/15/2003,36.140533
Afghanistan,8/15/2003,33.813345
Afghanistan,9/15/2003,29.057357999999997
Afghanistan,10/15/2003,23.941079000000002
Afghanistan,11/15/2003,14.756757
Afghanistan,12/15/2003,10.48846856
Afghanistan,1/15/2004,11.0158899
Afghanistan,2/15/2004,12.9414725
Afghanistan,3/15/2004,20.032145
Afghanistan,4/15/2004,24.285865
Afghanistan,5/15/2004,29.668905
Afghanistan,6/15/2004,32.967648
Afghanistan,7/15/2004,33.949791000000005
Afghanistan,8/15/2004,33.344550999999996
Afghanistan,9/15/2004,29.222310999999998
Afghanistan,10/15/2004,21.2115345
Afghanistan,11/15/2004,18.790675
Afghanistan,12/15/2004,11.3689797
Afghanistan,1/15/2005,7.0003393
Afghanistan,2/15/2005,8.4707019
Afghanistan,3/15/2005,17.164846400000002
Afghanistan,4/15/2005,21.6420965
Afghanistan,5/15/2005,26.008255
Afghanistan,6/15/2005,32.785627
Afghanistan,7/15/2005,35.206630000000004
Afghanistan,8/15/2005,33.442054999999996
Afghanistan,9/15/2005,30.713875
Afghanistan,10/15/2005,23.778985999999996
Afghanistan,11/15/2005,15.596123
Afghanistan,12/15/2005,11.8536915
Afghanistan,1/15/2006,7.727464400000001
Afghanistan,2/15/2006,15.6367908
Afghanistan,3/15/2006,17.8393707
Afghanistan,4/15/2006,23.641132999999996
Afghanistan,5/15/2006,31.70063
Afghanistan,6/15/2006,33.319565
Afghanistan,7/15/2006,35.903135
Afghanistan,8/15/2006,34.461760999999996
Afghanistan,9/15/2006,29.219078
Afghanistan,10/15/2006,26.289913000000002
Afghanistan,11/15/2006,16.749230400000002
Afghanistan,12/15/2006,8.7018516
Afghanistan,1/15/2007,7.8878877
Afghanistan,2/15/2007,12.100842
Afghanistan,3/15/2007,15.5912914
Afghanistan,4/15/2007,25.443067999999997
Afghanistan,5/15/2007,29.199904999999998
Afghanistan,6/15/2007,33.774677
Afghanistan,7/15/2007,34.903847
Afghanistan,8/15/2007,33.588327
Afghanistan,9/15/2007,29.090408
Afghanistan,10/15/2007,20.892646
Afghanistan,11/15/2007,18.8929615
Afghanistan,12/15/2007,9.31599957
Afghanistan,1/15/2008,3.1607759999999994
Afghanistan,2/15/2008,7.8096695
Afghanistan,3/15/2008,19.832217999999997
Afghanistan,4/15/2008,23.970982
Afghanistan,5/15/2008,30.462135
Afghanistan,6/15/2008,35.475615
Afghanistan,7/15/2008,36.257862
Afghanistan,8/15/2008,34.028223
Afghanistan,9/15/2008,29.737001
Afghanistan,10/15/2008,24.460211
Afghanistan,11/15/2008,16.07167
Afghanistan,12/15/2008,11.248210499999999
Afghanistan,1/15/2009,9.2828822
Afghanistan,2/15/2009,12.5218894
Afghanistan,3/15/2009,18.347006
Afghanistan,4/15/2009,20.819232
Afghanistan,5/15/2009,28.642893
Afghanistan,6/15/2009,30.525928
Afghanistan,7/15/2009,34.93632
Afghanistan,8/15/2009,34.791326999999995
Afghanistan,9/15/2009,29.898139999999998
Afghanistan,10/15/2009,21.9303465
Afghanistan,11/15/2009,16.07031
Afghanistan,12/15/2009,10.38893682
Afghanistan,1/15/2010,11.3988613
Afghanistan,2/15/2010,12.0474443
Afghanistan,3/15/2010,19.685223
Afghanistan,4/15/2010,25.21066
Afghanistan,5/15/2010,29.463635999999997
Afghanistan,6/15/2010,32.905910000000006
Afghanistan,7/15/2010,35.089884
Afghanistan,8/15/2010,33.609676
Afghanistan,9/15/2010,28.49671
Afghanistan,10/15/2010,25.047954999999998
Afghanistan,11/15/2010,16.7804985
Afghanistan,12/15/2010,11.252931199999999
Afghanistan,1/15/2011,9.48908496
Afghanistan,2/15/2011,10.25830886
Afghanistan,3/15/2011,16.248367000000002
Afghanistan,4/15/2011,23.644189
Afghanistan,5/15/2011,31.218767
Afghanistan,6/15/2011,34.802476999999996
Afghanistan,7/15/2011,35.378777
Afghanistan,8/15/2011,35.44122
Afghanistan,9/15/2011,30.165707
Afghanistan,10/15/2011,23.613799
Afghanistan,11/15/2011,16.874886500000002
Afghanistan,12/15/2011,8.8746092
Afghanistan,1/15/2012,7.044107
Afghanistan,2/15/2012,7.0049353
Afghanistan,3/15/2012,14.9838266
Afghanistan,4/15/2012,23.1648245
Afghanistan,5/15/2012,28.228223999999997
Afghanistan,6/15/2012,32.156404
Afghanistan,7/15/2012,35.491068
Afghanistan,8/15/2012,34.391977
Afghanistan,9/15/2012,28.776684
Afghanistan,10/15/2012,22.653464999999997
Afghanistan,11/15/2012,16.266453
Afghanistan,12/15/2012,9.3811783
Afghanistan,1/15/2013,8.3098667
Afghanistan,2/15/2013,11.7305192
Afghanistan,3/15/2013,17.7989335
Afghanistan,4/15/2013,22.180114
Afghanistan,5/15/2013,28.67907
Afghanistan,6/15/2013,34.428923
Afghanistan,7/15/2013,35.842573
Afghanistan,8/15/2013,34.131973
Afghanistan,9/15/2013,31.013382
Afghanistan,10/15/2013,24.341307
Afghanistan,11/15/2013,15.849718
Afghanistan,12/15/2013,9.80864158
Afghanistan,1/15/2014,9.5657435
Afghanistan,2/15/2014,7.3263707
Afghanistan,3/15/2014,15.696294
Afghanistan,4/15/2014,22.693537
Afghanistan,5/15/2014,28.055286
Afghanistan,6/15/2014,33.626762
Afghanistan,7/15/2014,35.517311
Afghanistan,8/15/2014,33.942460999999994
Afghanistan,9/15/2014,31.062588
Afghanistan,10/15/2014,23.69319
Afghanistan,11/15/2014,15.2637486
Afghanistan,12/15/2014,11.1070887
Afghanistan,1/15/2015,10.7683488
Afghanistan,2/15/2015,13.436751399999999
Afghanistan,3/15/2015,15.788678
Afghanistan,4/15/2015,23.914023
Afghanistan,5/15/2015,29.371376
Afghanistan,6/15/2015,33.752533
Afghanistan,7/15/2015,36.069416000000004
Afghanistan,8/15/2015,33.886131
Afghanistan,9/15/2015,28.407885
Afghanistan,10/15/2015,24.528259
Afghanistan,11/15/2015,15.3695064
Afghanistan,12/15/2015,10.43032038
Afghanistan,1/15/2016,11.1088097
Afghanistan,2/15/2016,12.7097254
Afghanistan,3/15/2016,18.573231
Afghanistan,4/15/2016,23.12449
Afghanistan,5/15/2016,30.799529999999997
Afghanistan,6/15/2016,34.167267
Afghanistan,7/15/2016,36.003277
Afghanistan,8/15/2016,33.383263
Afghanistan,9/15/2016,31.618612
Afghanistan,10/15/2016,23.504479000000003
Afghanistan,11/15/2016,15.9243126
Afghanistan,12/15/2016,14.358987299999999
Afghanistan,1/15/2017,9.55653504
Afghanistan,2/15/2017,10.90005785
Afghanistan,3/15/2017,17.0277805
Afghanistan,4/15/2017,24.188439000000002
Afghanistan,5/15/2017,31.211563
Afghanistan,6/15/2017,35.131025
Afghanistan,7/15/2017,36.360609999999994
Afghanistan,8/15/2017,34.082554
Afghanistan,9/15/2017,30.092453
Afghanistan,10/15/2017,24.885638
Afghanistan,11/15/2017,17.5289984
Afghanistan,12/15/2017,11.4433844
Afghanistan,1/15/2018,11.0424285
Afghanistan,2/15/2018,13.6227953
Afghanistan,3/15/2018,20.794393
Afghanistan,4/15/2018,24.321172
Afghanistan,5/15/2018,28.100754000000002
Afghanistan,6/15/2018,34.352873
Afghanistan,7/15/2018,36.939903
Afghanistan,8/15/2018,34.773876
Afghanistan,9/15/2018,29.642517
Afghanistan,10/15/2018,22.208236
Afghanistan,11/15/2018,16.619941
Afghanistan,12/15/2018,12.41058
Afghanistan,1/15/2019,10.58513546
Afghanistan,2/15/2019,10.068682685
Afghanistan,3/15/2019,15.758016000000001
Afghanistan,4/15/2019,23.838787
Afghanistan,5/15/2019,28.461248
Afghanistan,6/15/2019,32.449707000000004
Afghanistan,7/15/2019,37.24992
Afghanistan,8/15/2019,34.614109
Afghanistan,9/15/2019,31.583976999999997
Afghanistan,10/15/2019,24.291601999999997
Afghanistan,11/15/2019,14.5555186
Afghanistan,12/15/2019,12.010999
Afghanistan,1/15/2020,7.4394495
Afghanistan,2/15/2020,12.8799977
Afghanistan,3/15/2020,16.916706599999998
Afghanistan,4/15/2020,22.68683
Afghanistan,5/15/2020,28.883999
Afghanistan,6/15/2020,34.087978
Afghanistan,7/15/2020,35.905024999999995
Afghanistan,8/15/2020,35.052220000000005
Afghanistan,9/15/2020,28.846968
Afghanistan,10/15/2020,21.602045
Afghanistan,11/15/2020,15.0301313
Afghanistan,12/15/2020,8.9755676
Afghanistan,1/15/2021,8.9983662
Afghanistan,2/15/2021,15.687983
Afghanistan,3/15/2021,19.777937
Afghanistan,4/15/2021,25.168252
Afghanistan,5/15/2021,29.88585
Afghanistan,6/15/2021,35.066736
Afghanistan,7/15/2021,36.71867
Afghanistan,8/15/2021,33.684948000000006
Afghanistan,9/15/2021,31.516335
Afghanistan,10/15/2021,22.373517999999997
Afghanistan,11/15/2021,15.950804999999999
Afghanistan,12/15/2021,12.965119399999999
Afghanistan,1/15/2022,9.67711103
Afghanistan,2/15/2022,12.1658344
Afghanistan,3/15/2022,20.483649
Afghanistan,4/15/2022,27.227598
Afghanistan,5/15/2022,29.962687
Afghanistan,6/15/2022,33.715103
Afghanistan,7/15/2022,36.35751500000001
Afghanistan,8/15/2022,32.888678
Afghanistan,9/15/2022,30.439884
Afghanistan,10/15/2022,23.644756
Afghanistan,11/15/2022,17.2230263
Afghanistan,12/15/2022,11.2506305
Afghanistan,1/15/2023,5.6643643
Afghanistan,2/15/2023,14.187047
Afghanistan,3/15/2023,20.105426
Afghanistan,4/15/2023,24.27713
Afghanistan,5/15/2023,29.078135999999997
Afghanistan,6/15/2023,35.02514
Afghanistan,7/15/2023,35.746847
Afghanistan,8/15/2023,33.963945
Afghanistan,9/15/2023,29.852936
Afghanistan,10/15/2023,24.769382999999998
Afghanistan,11/15/2023,19.239881500000003
Afghanistan,12/15/2023,14.125831
Afghanistan,1/15/2024,13.3000205
Afghanistan,2/15/2024,11.0245185
Afghanistan,3/15/2024,15.8434954
Afghanistan,4/15/2024,21.627375
Afghanistan,5/15/2024,28.957808
Bangladesh,1/15/1940,28.861738
Bangladesh,2/15/1940,30.800262
Bangladesh,3/15/1940,31.949684
Bangladesh,4/15/1940,37.878344999999996
Bangladesh,5/15/1940,37.183544
Bangladesh,6/15/1940,37.654371
Bangladesh,7/15/1940,37.68615200000001
Bangladesh,8/15/1940,37.339632
Bangladesh,9/15/1940,36.617905
Bangladesh,10/15/1940,35.765808
Bangladesh,11/15/1940,32.611571999999995
Bangladesh,12/15/1940,28.757263000000002
Bangladesh,1/15/1941,28.338501
Bangladesh,2/15/1941,32.363092
Bangladesh,3/15/1941,35.678148
Bangladesh,4/15/1941,36.109037
Bangladesh,5/15/1941,36.929243
Bangladesh,6/15/1941,37.03756
Bangladesh,7/15/1941,36.965853
Bangladesh,8/15/1941,36.971977
Bangladesh,9/15/1941,36.056509
Bangladesh,10/15/1941,34.658335
Bangladesh,11/15/1941,31.479979
Bangladesh,12/15/1941,29.742525
Bangladesh,1/15/1942,29.340715
Bangladesh,2/15/1942,32.175943000000004
Bangladesh,3/15/1942,36.522746999999995
Bangladesh,4/15/1942,39.216951
Bangladesh,5/15/1942,37.723341
Bangladesh,6/15/1942,37.532711
Bangladesh,7/15/1942,36.175771999999995
Bangladesh,8/15/1942,36.519679999999994
Bangladesh,9/15/1942,35.655804
Bangladesh,10/15/1942,35.496911999999995
Bangladesh,11/15/1942,32.149906
Bangladesh,12/15/1942,29.457819
Bangladesh,1/15/1943,29.865803
Bangladesh,2/15/1943,30.944305
Bangladesh,3/15/1943,34.847077999999996
Bangladesh,4/15/1943,34.803411
Bangladesh,5/15/1943,37.766132
Bangladesh,6/15/1943,37.436745
Bangladesh,7/15/1943,37.228552
Bangladesh,8/15/1943,36.515158
Bangladesh,9/15/1943,36.589357
Bangladesh,10/15/1943,35.067660000000004
Bangladesh,11/15/1943,32.313387
Bangladesh,12/15/1943,30.083820000000003
Bangladesh,1/15/1944,29.329051999999997
Bangladesh,2/15/1944,31.399760999999998
Bangladesh,3/15/1944,36.846540000000005
Bangladesh,4/15/1944,37.086141999999995
Bangladesh,5/15/1944,39.279583
Bangladesh,6/15/1944,37.901138
Bangladesh,7/15/1944,37.412043
Bangladesh,8/15/1944,37.590661999999995
Bangladesh,9/15/1944,37.16643499999999
Bangladesh,10/15/1944,36.038951999999995
Bangladesh,11/15/1944,32.566024999999996
Bangladesh,12/15/1944,30.206015
Bangladesh,1/15/1945,28.71242
Bangladesh,2/15/1945,30.597557000000002
Bangladesh,3/15/1945,36.481335
Bangladesh,4/15/1945,38.010126
Bangladesh,5/15/1945,38.143393
Bangladesh,6/15/1945,38.301102
Bangladesh,7/15/1945,37.49011
Bangladesh,8/15/1945,37.131416
Bangladesh,9/15/1945,37.640932
Bangladesh,10/15/1945,35.387873
Bangladesh,11/15/1945,32.547644000000005
Bangladesh,12/15/1945,29.166832
Bangladesh,1/15/1946,29.608610000000002
Bangladesh,2/15/1946,33.247717
Bangladesh,3/15/1946,36.615612
Bangladesh,4/15/1946,35.840519
Bangladesh,5/15/1946,38.108091
Bangladesh,6/15/1946,37.80592299999999
Bangladesh,7/15/1946,37.207611
Bangladesh,8/15/1946,37.387516
Bangladesh,9/15/1946,37.369097
Bangladesh,10/15/1946,35.242667999999995
Bangladesh,11/15/1946,32.308163
Bangladesh,12/15/1946,29.743132
Bangladesh,1/15/1947,29.320911
Bangladesh,2/15/1947,32.342833999999996
Bangladesh,3/15/1947,36.449501
Bangladesh,4/15/1947,39.433628
Bangladesh,5/15/1947,39.420496
Bangladesh,6/15/1947,38.407082
Bangladesh,7/15/1947,37.514418
Bangladesh,8/15/1947,37.644003
Bangladesh,9/15/1947,37.070501
Bangladesh,10/15/1947,35.215933
Bangladesh,11/15/1947,32.35606
Bangladesh,12/15/1947,30.243914
Bangladesh,1/15/1948,29.74837
Bangladesh,2/15/1948,31.10016
Bangladesh,3/15/1948,35.648537000000005
Bangladesh,4/15/1948,37.25622
Bangladesh,5/15/1948,37.252045
Bangladesh,6/15/1948,38.324362
Bangladesh,7/15/1948,37.456697
Bangladesh,8/15/1948,37.471990000000005
Bangladesh,9/15/1948,37.271881
Bangladesh,10/15/1948,35.638447
Bangladesh,11/15/1948,32.77359
Bangladesh,12/15/1948,28.74184
Bangladesh,1/15/1949,30.33684
Bangladesh,2/15/1949,30.219278
Bangladesh,3/15/1949,33.357258
Bangladesh,4/15/1949,34.662904999999995
Bangladesh,5/15/1949,35.92349
Bangladesh,6/15/1949,37.576284
Bangladesh,7/15/1949,37.06903
Bangladesh,8/15/1949,37.019993
Bangladesh,9/15/1949,36.800703
Bangladesh,10/15/1949,35.802015
Bangladesh,11/15/1949,32.477762
Bangladesh,12/15/1949,27.811007
Bangladesh,1/15/1950,29.675043
Bangladesh,2/15/1950,29.961447
Bangladesh,3/15/1950,33.05592
Bangladesh,4/15/1950,37.367754
Bangladesh,5/15/1950,37.630554
Bangladesh,6/15/1950,37.77938
Bangladesh,7/15/1950,36.784369
Bangladesh,8/15/1950,36.36384
Bangladesh,9/15/1950,37.076075
Bangladesh,10/15/1950,35.459974
Bangladesh,11/15/1950,33.207676
Bangladesh,12/15/1950,29.919483
Bangladesh,1/15/1951,28.240323999999998
Bangladesh,2/15/1951,30.409079000000002
Bangladesh,3/15/1951,34.685383
Bangladesh,4/15/1951,36.367059999999995
Bangladesh,5/15/1951,37.105971999999994
Bangladesh,6/15/1951,36.970882
Bangladesh,7/15/1951,36.849642
Bangladesh,8/15/1951,37.555668
Bangladesh,9/15/1951,37.224165
Bangladesh,10/15/1951,35.871483
Bangladesh,11/15/1951,32.750513
Bangladesh,12/15/1951,30.047918
Bangladesh,1/15/1952,29.241743
Bangladesh,2/15/1952,32.644127
Bangladesh,3/15/1952,32.886295000000004
Bangladesh,4/15/1952,35.700619
Bangladesh,5/15/1952,36.637877
Bangladesh,6/15/1952,37.903164000000004
Bangladesh,7/15/1952,37.2404
Bangladesh,8/15/1952,37.360817
Bangladesh,9/15/1952,36.436037
Bangladesh,10/15/1952,35.715145
Bangladesh,11/15/1952,31.884176
Bangladesh,12/15/1952,28.952442
Bangladesh,1/15/1953,27.413494
Bangladesh,2/15/1953,30.878211999999998
Bangladesh,3/15/1953,33.655071
Bangladesh,4/15/1953,34.558296
Bangladesh,5/15/1953,35.868288
Bangladesh,6/15/1953,37.499918
Bangladesh,7/15/1953,36.917337
Bangladesh,8/15/1953,37.570019
Bangladesh,9/15/1953,36.58667199999999
Bangladesh,10/15/1953,35.52857
Bangladesh,11/15/1953,31.838060000000002
Bangladesh,12/15/1953,30.926035
Bangladesh,1/15/1954,28.087381
Bangladesh,2/15/1954,33.041155
Bangladesh,3/15/1954,36.164642
Bangladesh,4/15/1954,39.666534
Bangladesh,5/15/1954,38.122545
Bangladesh,6/15/1954,37.081444000000005
Bangladesh,7/15/1954,37.668848
Bangladesh,8/15/1954,37.571589
Bangladesh,9/15/1954,37.607012
Bangladesh,10/15/1954,35.14554
Bangladesh,11/15/1954,31.591478
Bangladesh,12/15/1954,29.357946
Bangladesh,1/15/1955,29.072596
Bangladesh,2/15/1955,31.744331
Bangladesh,3/15/1955,36.876238
Bangladesh,4/15/1955,38.05049
Bangladesh,5/15/1955,39.169250000000005
Bangladesh,6/15/1955,37.941334
Bangladesh,7/15/1955,37.175340000000006
Bangladesh,8/15/1955,36.979534
Bangladesh,9/15/1955,37.463274
Bangladesh,10/15/1955,36.441092
Bangladesh,11/15/1955,32.7952
Bangladesh,12/15/1955,28.681274
Bangladesh,1/15/1956,28.820024
Bangladesh,2/15/1956,30.875420000000002
Bangladesh,3/15/1956,36.633482
Bangladesh,4/15/1956,39.357483
Bangladesh,5/15/1956,38.328050000000005
Bangladesh,6/15/1956,36.83934000000001
Bangladesh,7/15/1956,37.372889
Bangladesh,8/15/1956,37.387165
Bangladesh,9/15/1956,37.129133
Bangladesh,10/15/1956,36.144272
Bangladesh,11/15/1956,32.429646
Bangladesh,12/15/1956,29.471283
Bangladesh,1/15/1957,28.876465
Bangladesh,2/15/1957,30.381276999999997
Bangladesh,3/15/1957,35.971794
Bangladesh,4/15/1957,40.498783
Bangladesh,5/15/1957,40.769655
Bangladesh,6/15/1957,38.621801000000005
Bangladesh,7/15/1957,37.839706
Bangladesh,8/15/1957,38.110794
Bangladesh,9/15/1957,37.980366
Bangladesh,10/15/1957,35.986081999999996
Bangladesh,11/15/1957,32.448542
Bangladesh,12/15/1957,29.562008
Bangladesh,1/15/1958,29.795482999999997
Bangladesh,2/15/1958,30.974623
Bangladesh,3/15/1958,35.960728
Bangladesh,4/15/1958,38.513523
Bangladesh,5/15/1958,39.260341999999994
Bangladesh,6/15/1958,39.455559
Bangladesh,7/15/1958,38.180043999999995
Bangladesh,8/15/1958,37.610668000000004
Bangladesh,9/15/1958,37.789978000000005
Bangladesh,10/15/1958,36.65717
Bangladesh,11/15/1958,33.248608
Bangladesh,12/15/1958,29.780231
Bangladesh,1/15/1959,28.387482000000002
Bangladesh,2/15/1959,30.121925
Bangladesh,3/15/1959,34.934486
Bangladesh,4/15/1959,38.46386699999999
Bangladesh,5/15/1959,38.376580000000004
Bangladesh,6/15/1959,37.986368
Bangladesh,7/15/1959,37.875234999999996
Bangladesh,8/15/1959,37.679586
Bangladesh,9/15/1959,36.800323
Bangladesh,10/15/1959,35.340427
Bangladesh,11/15/1959,31.961979
Bangladesh,12/15/1959,29.164597
Bangladesh,1/15/1960,28.016994
Bangladesh,2/15/1960,32.459694
Bangladesh,3/15/1960,34.733255
Bangladesh,4/15/1960,40.141415
Bangladesh,5/15/1960,39.747389
Bangladesh,6/15/1960,38.605354
Bangladesh,7/15/1960,37.292035999999996
Bangladesh,8/15/1960,38.074972
Bangladesh,9/15/1960,37.363644
Bangladesh,10/15/1960,36.503292
Bangladesh,11/15/1960,32.19888
Bangladesh,12/15/1960,29.530801999999998
Bangladesh,1/15/1961,28.903072
Bangladesh,2/15/1961,29.230822
Bangladesh,3/15/1961,36.11997
Bangladesh,4/15/1961,38.763318999999996
Bangladesh,5/15/1961,38.75185999999999
Bangladesh,6/15/1961,37.910303
Bangladesh,7/15/1961,37.98812100000001
Bangladesh,8/15/1961,37.93762
Bangladesh,9/15/1961,37.639261
Bangladesh,10/15/1961,36.287458
Bangladesh,11/15/1961,31.902369
Bangladesh,12/15/1961,27.375736
Bangladesh,1/15/1962,26.985457999999998
Bangladesh,2/15/1962,31.119957
Bangladesh,3/15/1962,35.82682
Bangladesh,4/15/1962,38.132818
Bangladesh,5/15/1962,38.087181
Bangladesh,6/15/1962,37.816343
Bangladesh,7/15/1962,38.473854
Bangladesh,8/15/1962,37.592056
Bangladesh,9/15/1962,38.132957000000005
Bangladesh,10/15/1962,36.02291099999999
Bangladesh,11/15/1962,32.000736
Bangladesh,12/15/1962,28.762262
Bangladesh,1/15/1963,27.892506
Bangladesh,2/15/1963,33.069378
Bangladesh,3/15/1963,36.287972999999994
Bangladesh,4/15/1963,37.280603
Bangladesh,5/15/1963,37.100677000000005
Bangladesh,6/15/1963,37.736993999999996
Bangladesh,7/15/1963,37.539402
Bangladesh,8/15/1963,37.661871000000005
Bangladesh,9/15/1963,37.773787
Bangladesh,10/15/1963,35.947447
Bangladesh,11/15/1963,32.402685000000005
Bangladesh,12/15/1963,29.715033
Bangladesh,1/15/1964,28.880697
Bangladesh,2/15/1964,32.525452
Bangladesh,3/15/1964,37.611677
Bangladesh,4/15/1964,37.767140999999995
Bangladesh,5/15/1964,38.09655
Bangladesh,6/15/1964,38.837894
Bangladesh,7/15/1964,36.62634799999999
Bangladesh,8/15/1964,37.41616
Bangladesh,9/15/1964,37.08879
Bangladesh,10/15/1964,35.768322
Bangladesh,11/15/1964,32.454338
Bangladesh,12/15/1964,30.056576
Bangladesh,1/15/1965,29.706873
Bangladesh,2/15/1965,31.437386
Bangladesh,3/15/1965,34.770817
Bangladesh,4/15/1965,37.281721000000005
Bangladesh,5/15/1965,38.969429
Bangladesh,6/15/1965,38.138037
Bangladesh,7/15/1965,37.196079999999995
Bangladesh,8/15/1965,36.376453
Bangladesh,9/15/1965,36.625523
